161,PALABUHANRATU,PASIRSUREN,1,SDN SIMPENAN,KP. SIMPENAN
162,PALABUHANRATU,PASIRSUREN,2,HALAMAN RUMAH BAPAK HENDI,KP. SIMPENAN
163,PALABUHANRATU,PASIRSUREN,3,SDN PASIRSUREN,KP. PASIRSUREN
164,PALABUHANRATU,PASIRSUREN,4,MAJLIS TA'LIM NURUL FALAH CIKAWINI,KP. CIKAWINI
165,PALABUHANRATU,PASIRSUREN,5,MAJLIS TA'LIM AL BARKAH CIKAWINI,KP. CIKAWINI
166,PALABUHANRATU,PASIRSUREN,6,GEDUNG MTS NURSAIDIYAH,KP. NYALINDUNG
167,PALABUHANRATU,PASIRSUREN,7,GEDUNG MTS NURSAIDIYAH,KP. NYALINDUNG
168,PALABUHANRATU,PASIRSUREN,8,GARASI RUMAH BU AAL,KP. CIRAWA
169,PALABUHANRATU,PASIRSUREN,9,MAJLIS TA'LIM NANGEWER,KP. NANGEWER
170,PALABUHANRATU,PASIRSUREN,10,DTA ATHABRIAH CIKORED,KP. CIKORED
171,PALABUHANRATU,PASIRSUREN,11,DTA AJJARNUJIAR,KP. BABAKAN JATI
172,PALABUHANRATU,PASIRSUREN,12,GEDUNG SEKOLAH MI GOBANG,KP. GOBANG
173,PALABUHANRATU,PASIRSUREN,13,HALAMAN RUMAH BAPAK ADEP,KP. GOBANG
174,PALABUHANRATU,PASIRSUREN,14,GEDUNG SEKOLAH SDN GOBANG,KP. GOBANG
175,PALABUHANRATU,PASIRSUREN,15,MAJLIS TAKLIM KP SUNGAPAN,KP SUNGAPAN
176,PALABUHANRATU,PASIRSUREN,16,GEDUNG DTA CIHURANG,KP. CIHURANG
177,PALABUHANRATU,TONJONG,1,SMP IT KOMARA MANDIRI,KP. PARUNG CABOK
178,PALABUHANRATU,TONJONG,2,DTA AL IKHSAN,KP. PARUNG CABOK
179,PALABUHANRATU,TONJONG,3,AULA DESA TONJONG,KP. PARUNG CABOK
180,PALABUHANRATU,TONJONG,4,MDTA DARUL MUFTADI’IN,KP. PALATAR MUNCANG
181,PALABUHANRATU,TONJONG,5,POS YANDU CIJARIAN,KP. CIJARIAN
182,PALABUHANRATU,TONJONG,6,MIN TONJONG,KP. CIKONDANG LAYA
183,PALABUHANRATU,TONJONG,7,LAPANG BU TINI,KP TONJONG
184,PALABUHANRATU,TONJONG,8,SD IT DARUSSALAM,KP TONJONG
185,PALABUHANRATU,TONJONG,9,LAPANG H. OPA,KP. TONJONG
186,PALABUHANRATU,TONJONG,10,MADRASAH M KAMAL,KP.BABAKAN
187,PALABUHANRATU,TONJONG,11,MD AL HALIMIYAH,KP. BABAKAN
188,PALABUHANRATU,TONJONG,12,SD NEGRI BANTAR HENCA,KP. BANTAR HENCA
189,PALABUHANRATU,TONJONG,13,LAPANG PENGGILINGAN PADI CISEUPAN,KP. CISEUPAN
190,SIMPENAN,CIBUNTU,1,GEDUNG SDN CIBUBUAY,Kp. Cibubuay RT 01 RW 01
191,SIMPENAN,CIBUNTU,2,GEDUNG MD SUNANUL HUDA,Kp. Citegal RT 07 RW 02
192,SIMPENAN,CIBUNTU,3,GEDUNG SDN HARAPAN,Kp. Babakan Sirna RT 15 RW 04
193,SIMPENAN,CIBUNTU,4,GEDUNG SMPN 3 SIMPENAN,Kp. Cibayur RT 12 RW 03
194,SIMPENAN,CIBUNTU,5,GEDUNG SDN 1 CIBUNTU,Kp. Cibuntu RT 17 RW 04
195,SIMPENAN,CIBUNTU,6,GEDUNG MI TEGALRUMAIN,Kp. Tegalrumain RT 20 RW 05
196,SIMPENAN,CIBUNTU,7,GEDUNG SDN TANGKOLO,Kp. Ciseupan RT 24 RW 06
197,SIMPENAN,CIDADAP,1,DEPAN RUMAH BAPAK YOYO KETUA RT 03/01,Kp.Mariuk
198,SIMPENAN,CIDADAP,2,MI AL-BAIRUNI,Kp.Mariuk
199,SIMPENAN,CIDADAP,3,DEPAN MASJID AL-BAROKAH,Kp.Mariuk
200,SIMPENAN,CIDADAP,4,SDN CIDADAP 1,Kp.Bagbagan
201,SIMPENAN,CIDADAP,5,MD AL-MANSHURIYAH,Kp.Cinyocok
202,SIMPENAN,CIDADAP,6,MD AL-MANSHURIYAH,Kp.Cinyocok
203,SIMPENAN,CIDADAP,7,DEPAN WARUNG IBU FITRIYANI,Kp.Cinyocok
204,SIMPENAN,CIDADAP,8,GEDUNG KUD PANCA USAHA,Kp.Cinyocok
205,SIMPENAN,CIDADAP,9,SDN PURNAMASARI,Kp.Selakopi
206,SIMPENAN,CIDADAP,10,DEPAN RUMAH BAPAK ALM H EBED,Kp.Selakopi
207,SIMPENAN,CIDADAP,11,DEPAN RUMAH BAPAK RT TRISUTRISNO,Kp.Kebon Turi
208,SIMPENAN,CIDADAP,12,DEPAN RUMAH BAPAK KADUS OLIT,Kp.Bakan Lebu
209,SIMPENAN,CIDADAP,13,MD CIHURANG,Kp.Cihurang
210,SIMPENAN,CIDADAP,14,DEPAN RUMAH ABAH DENI CIHURANG,Kp.Cihurang
211,SIMPENAN,CIDADAP,15,DEPAN RUMAH BAPAK ANDI YUYU,Kp.Ranca Reunghas
212,SIMPENAN,CIDADAP,16,HALAMAN PT.UNILEVER,Kp.Babakan Manggah
213,SIMPENAN,CIDADAP,17,PAUD INSANUL FIKRI CITAMIANG,Kp.Citamiang
214,SIMPENAN,CIDADAP,18,DEPAN RUMAH BAPAK MAHPUDIN RT.003/011,Kp.Ciawi
215,SIMPENAN,CIDADAP,19,SDN Binakarya,Kp.Bina Karya
216,SIMPENAN,CIDADAP,20,MADRASAH DINIYAH,Kp.Babakan Sempur
217,SIMPENAN,CIDADAP,21,DEPAN RUMAH BAPAK NANENG,Kp.Simpenan
218,SIMPENAN,CIDADAP,22,MI NURUL HIKMAH,Kp.Babakan Wareng
219,SIMPENAN,CIDADAP,23,DEPAN RUMAH BAPAK AZIJ,Kp.Babakan Wareng
220,SIMPENAN,CIDADAP,24,DEPAN RUMAH BAPAK RT EJANG,Kp.Babakan Peundeuy
221,SIMPENAN,CIDADAP,25,CIKARANCANG SAMPING RUMAH ELI PARIDA,Kp.Cikarancang
222,SIMPENAN,CIDADAP,26,Depan Rumah Bapak Yaman,Kp.Babakan Cisarua
223,SIMPENAN,CIDADAP,27,SDN Kawungluwuk Kp.Bakan Jati Rt 005 Rw 015,Kp.Bakan Jati
224,SIMPENAN,CIDADAP,28,DEPAN MASJID AL-IKHLAS,Kp.Pamoyanan
225,SIMPENAN,CIDADAP,29,HALAMAN MES PERKEBUNAN,Kp.Babakan Pasir Lengking
226,SIMPENAN,CIDADAP,30,DI SDN TARISI,Kp.Tarisi
227,SIMPENAN,CIHAUR,1,Halaman Kios Bpk. Sopandi,Kp. Hegarsari Rt 01 Rw 01 Dusun Cimerak
228,SIMPENAN,CIHAUR,2,Halaman Rumah Bpk. Robi,Kp. Nyalindung Rt 05 Rw 01 Dusun Cimerak
229,SIMPENAN,CIHAUR,3,Gedung SD Insan Mandiri,Kp. Ciengang Rt 02 Rw 02 Dusun Ciengang
230,SIMPENAN,CIHAUR,4,Halaman Rumah Bpk. Saepul,Kp. Cibitung Rt 06 Rw 02 Dusun Ciengang
231,SIMPENAN,CIHAUR,5,Sebrang Rumah Bpk. Jaja,Kp. Mulyajaya Rt 01 Rw 03 Dusun Cimerak
232,SIMPENAN,CIHAUR,6,Halaman Rumah Bpk. Icang,Kp. Cihaur Rt 03 Rw 03 Dusun Sukaluyu
233,SIMPENAN,CIHAUR,7,Gedung Serba Guna Desa Cihaur,Kp. Sukaluyu Rt 01 Rw 04 Dusun Sukaluyu
234,SIMPENAN,CIHAUR,8,Gedung MI Mekarsari,Kp. Mekarsari Rt 03 Rw 05 Dusun Mekarsari
235,SIMPENAN,CIHAUR,9,Halaman Pabrik Bpk. Toto,Kp. Ciawitali Rt 04 Rw 05 Dusun Mekarsari
236,SIMPENAN,CIHAUR,10,Gedung SDN Cikaramat,Kp. Cikaramat Rt 01 Rw 06 Dusun Kramatjaya
237,SIMPENAN,CIHAUR,11,Sebrang Rumah Bpk. Iman,Kp. Cikaramat Rt 03 Rw 06 Dusun Kramatjaya
238,SIMPENAN,CIHAUR,12,Gedung MD Miftahul Huda,Kp. Citengah Rt 06 Rw 06 Dusun Kramatjaya
239,SIMPENAN,CIHAUR,13,Aula Pasar Bojong Asih,Kp. Bojong Asih Rt 01 Rw 07 Dusun Kramatjaya
240,SIMPENAN,KERTAJAYA,1,Gedung PAUD Padi Mekar,Kp. Cigadog
241,SIMPENAN,KERTAJAYA,2,Halaman Musholla,Kp. Cigadog
242,SIMPENAN,KERTAJAYA,3,Gedung SMPN,Kp. Cigadog
243,SIMPENAN,KERTAJAYA,4,Halaman Masjid Al-Mujahidin,Kp. Tipar
244,SIMPENAN,KERTAJAYA,5,Gedung SDN Tipar 2,Kp. Keramat Jaya
245,SIMPENAN,KERTAJAYA,6,Halaman Rumah Penduduk,Kp. Tipar
246,SIMPENAN,KERTAJAYA,7,Halaman MI Surangga,Kp. Surangga
247,SIMPENAN,KERTAJAYA,8,Gedung PAUD Mutiara,Kp. Cijangkar
248,SIMPENAN,KERTAJAYA,9,Gedung SDN Cikeresek,Kp. Sarongge
249,SIMPENAN,KERTAJAYA,10,Gedung SDN Kiarakoneng,Kp. Babakan Kiarakoneng
250,SIMPENAN,KERTAJAYA,11,Halaman Rumah Penduduk,Kp. Bojong Deet
251,SIMPENAN,KERTAJAYA,12,Halaman Rumah Penduduk,Kp. Kiara Dua
252,SIMPENAN,KERTAJAYA,13,Gedung MDTA,Kp. Ciletuh
253,SIMPENAN,KERTAJAYA,14,Halaman Rumah Penduduk,Kp. Pasawahan
254,SIMPENAN,KERTAJAYA,15,Gedung SDN Simpang,Kp. Genteng
255,SIMPENAN,KERTAJAYA,16,Gedung MDTA,Kp. Cibutun Girang
256,SIMPENAN,LOJI,1,HALAMAN SMP ISLAM TERPADU YASIN,KP.BOJONG KOPO
257,SIMPENAN,LOJI,2,HALAMAN SEKOLAH SDN BOJONG KOPO,KP.BOJONG KOPO
258,SIMPENAN,LOJI,3,HALAMAN RUMAH WARGA,KP.TEGGAL NYAMPAI
259,SIMPENAN,LOJI,4,HALAMAN POSYANDU CILANGKAP,KP. CILANGKAP
260,SIMPENAN,LOJI,5,HALAMAN RUMAH WARGA,KP. CIWARU
261,SIMPENAN,LOJI,6,LAPANG VOLLY CIWARU,KP. CIWARU
262,SIMPENAN,LOJI,7,HALAMAN SEKOLAH MI SAWAH GARUNG,KP. SAWAH GARUNG
263,SIMPENAN,LOJI,8,HALAMAN SEKOLAH SDN LOJI,KP. LOJI
264,SIMPENAN,LOJI,9,HALAMAN RUMAH WARGA,KP. LEWI GADOG
265,SIMPENAN,LOJI,10,HALAMAN SEKOLAH SDN BABAKAN ASATANA,KP. BABAKAN ASTANA
266,SIMPENAN,LOJI,11,HALAMAN PONPES SIROJUL MUTAQIN,KP. BABAKAN ASTANA
267,SIMPENAN,LOJI,12,HALAMAN SEKOLAH SDN PASIR POGOR,KP. PASIR POGOR
268,SIMPENAN,LOJI,13,HALAMAN SEKOLAH MDTA,KP. CIPICUNG
269,SIMPENAN,LOJI,14,HALAMAN SEKOLAH MDTA GUNUNG BULEUD,KP. GUNUNG BULEUD
270,SIMPENAN,LOJI,15,HALAMAN SEKOLAH SDN GUNUNG BIRU,KP. CIMAPAG
271,SIMPENAN,LOJI,16,HALAMAN SEKOLAH MDTA,KP. CISARAKAN
272,SIMPENAN,LOJI,17,HALAMAN SEKOLAH MDTA,KP. BABAKAN CIMUKI
273,SIMPENAN,LOJI,18,HALAMAN PONPES DARUSALAM,KP. CIAWI TALI
274,SIMPENAN,LOJI,19,HALAMAN SEKOLAH SDN LAWANG SETRA,KP. GUNUNG ROMPANG
275,SIMPENAN,MEKARASIH,1,Gedung Sekolah SDN Mekarasih,Kp. Padaasih Dusun Padaasih
276,SIMPENAN,MEKARASIH,2,Gedung Madrasah Diniah Raodatul Atfal,Kp. Kalapa Dua Dusun Padaasih
277,SIMPENAN,MEKARASIH,3,Gedung Sekolah MI Sindang Asih,Kp. Sindangasih Dusun Pasir Malang
278,SIMPENAN,MEKARASIH,4,Gudung Majlis Ta'lim Nurul Huda,Kp. Pasir Malang Dusun Pasir Malang
279,SIMPENAN,MEKARASIH,5,Gedung Sekolah SDN 2 Cibuntu,Kp. Cipicung Tengah Dusun Cipicung
280,SIMPENAN,MEKARASIH,6,Gedung Madrasah Diniah Hidayatusibyan,Kp. Cipicung Wates Dusun Cipicung
281,SIMPENAN,MEKARASIH,7,Gedung Madrasah Diniah Nurul Ihwan,Kp. Babakan  Dusun Ciangkrek
282,SIMPENAN,MEKARASIH,8,Halaman Rumah Warga Bapak Komar,Kp. Bolengbang  Dusun Ciangkrek
283,SIMPENAN,MEKARASIH,9,Gedung Sekolah SMPN 5 Simpenan Satap,Kp. Pasir Jambu  Dusun Ciangkrek
284,SIMPENAN,SANGRAWAYANG,1,Gedung SDN Cibutun,Kp Cibutun
285,SIMPENAN,SANGRAWAYANG,2,Halaman Rumah Bapak Jaji Lesmana,KP Cisaat
286,SIMPENAN,SANGRAWAYANG,3,Gedung SDN Cibeas,Kp Cibeas
287,SIMPENAN,SANGRAWAYANG,4,Gedung SDN Citamiang,Kp Sangrawayang
288,CIKAKAK,CIKAKAK,1,MI SUKAWAYANA,KP. SUKAWAYANA
289,CIKAKAK,CIKAKAK,2,MD ALMAGHFIROH,KP. SIRNA ASIH
290,CIKAKAK,CIKAKAK,3,MTS YZA,KP. BOJONG ASIH
291,CIKAKAK,CIKAKAK,4,MD ARROJAIYAH,KP. RANCA ERANG
292,CIKAKAK,CIKAKAK,5,SDN NEGLASARI,KP. RANCA ERANG
293,CIKAKAK,CIKAKAK,6,MAJLIS AT-TAWUN,KP. JAMBAN TENGAH
294,CIKAKAK,CIKAKAK,7,MD AL-MISBAH,KP. PASIR BENDERA
295,CIKAKAK,CIKAKAK,8,MAJLIS AL-BAROKAH,KP. LEMAH SUGIH
296,CIKAKAK,CIKAKAK,9,MD ROUDLATUSSYIBYAN,KP. GADOG
297,CIKAKAK,CIKAKAK,10,SDN GADOG,KP. GANDARIA
298,CIKAKAK,CIKAKAK,11,SMAN 1 CIKAKAK,KP. BABAKAN SUKAWAYANA
299,CIKAKAK,CILEUNGSING,1,GOR,KP. PASIR BADAK
300,CIKAKAK,CILEUNGSING,2,MTs YASMIDA,KP. CILEUNGSING
301,CIKAKAK,CILEUNGSING,3,PAUD BINA INSANI,KP. GUNUNG SARI
302,CIKAKAK,CILEUNGSING,4,GEDUNG SERBA GUNA,KP. CIPINANG
303,CIKAKAK,CILEUNGSING,5,MI LEMBUR SITU,KP. SITU
304,CIKAKAK,CIRENDANG,1,MD MIFTAHUL KHOER CIRENDANG,Kp. Cirendang
305,CIKAKAK,CIRENDANG,2,SDN 2 CIRENDANG,Kp. Ciranca
306,CIKAKAK,CIRENDANG,3,MD RIYADUL KHOER BUNI ASIH,Kp. Buni Asih
307,CIKAKAK,CIRENDANG,4,SDN 01 CIRENDANG,Kp. Pasir Panjang
308,CIKAKAK,GANDASOLI,1,PAUD CEMPAKA WANGI,KP. KEBON CAU
309,CIKAKAK,GANDASOLI,2,MDTA HIDAYATUL ATHPAL,KP. GANDASOLI
310,CIKAKAK,GANDASOLI,3,MTS GANDASOLI,KP. CIKEDOK
311,CIKAKAK,GANDASOLI,4,HALAMAN RUMAH BU YUNYUN,KP. CITESPONG
312,CIKAKAK,RIDOGALIH,1,MDTA NURUL ISLAM,KP. CIHAUR
313,CIKAKAK,RIDOGALIH,2,SDN 2 CIHAUR,KP. CIHAUR
314,CIKAKAK,RIDOGALIH,3,MI CICARIANG,KP. CICARIANG
315,CIKAKAK,RIDOGALIH,4,SMPN 2 CIKAKAK SATU ATAP,KP. RIDOGALIH
316,CIKAKAK,RIDOGALIH,5,PAUD KOBER AL-IKHLAS,KP. CIKIWUL
317,CIKAKAK,RIDOGALIH,6,MDTA ILHAMMULLAH,KP. LEGOK BATU
318,CIKAKAK,RIDOGALIH,7,MI CIRANJI,KP. CIRANJI
319,CIKAKAK,RIDOGALIH,8,POSYANDU MEKARSARI,KP. CIRANJI GIRANG
320,CIKAKAK,RIDOGALIH,9,SDN CIRANJI,KP. CIPEDES
321,CIKAKAK,RIDOGALIH,10,POSYANDU ROSELLA,KP. CIPEDES
322,CIKAKAK,SIRNARASA,1,KANTOR DESA SIRNARASA,KP.CIEMPANG
323,CIKAKAK,SIRNARASA,2,MI PANGGUYANGAN,KP.PANGGUYANGAN
324,CIKAKAK,SIRNARASA,3,POSYANDU CIGANAS,KP.CIGANAS
325,CIKAKAK,SIRNARASA,4,SDN 1 CIHANGASA,KP.SIRNARASA
326,CIKAKAK,SIRNARASA,5,SDN LINGGARJATI,KP.CIPTARASA
327,CIKAKAK,SIRNARASA,6,SMPN 3 CIKAKAK SATAP,KP.CIHANGASA
328,CIKAKAK,SIRNARASA,7,SDN 2 CIHANGASA,KP.CIHANGASA
329,CIKAKAK,SIRNARASA,8,POSYANDU KIARA KONENG,KP.KIARA KONENG
330,CIKAKAK,SIRNARASA,9,POSYANDU CIARCA,KP.CIARCA
331,CIKAKAK,SIRNARASA,10,POSYANDU CILILIN,KP.CILILIN
332,CIKAKAK,SIRNARASA,11,MI GUNUNGPUNTANG,KP.GUNUNGPUNTANG
333,CIKAKAK,CIMAJA,1,MD AL-MUTTAHIDIN,KP. CIBIUK
334,CIKAKAK,CIMAJA,2,WISMA TERATAI,KP. ASEM III
335,CIKAKAK,CIMAJA,3,PAUD MAWADDAH,KP. CIMAJA
336,CIKAKAK,CIMAJA,4,TK AL-IKHLAS,KP. CIMAJA
337,CIKAKAK,CIMAJA,5,SMK YASIBA,KP. CIMAJA BANGKOK
338,CIKAKAK,CIMAJA,6,MD NURUL ISLAM,KP. MARGALUYU
339,CIKAKAK,CIMAJA,7,SDN GUNUNG CABE,KP. MARGALUYU
340,CIKAKAK,CIMAJA,8,HALAMAN RUMAH USTAD UJANG RIDWAN,KP. CIHAUR
341,CIKAKAK,CIMAJA,9,MD NURUL IMAN,KP. GANDAWAYANG
342,CIKAKAK,CIMAJA,10,SDN GOMBONG,KP. CIGOMBONG
343,CIKAKAK,CIMAJA,11,MD ASSALAMAH,KP. SALAK DATAR
344,CIKAKAK,SUKAMAJU,1,HALAMAN AMSJID CIMENTENG,KP. CIMENTENG
345,CIKAKAK,SUKAMAJU,2,HALAMAN RUMAH BPK. K.H. ERUL,KP. UBRUG II
346,CIKAKAK,SUKAMAJU,3,GEDUNG MI NURUL QUR AN,KP. CIPUTAT
347,CIKAKAK,SUKAMAJU,4,GEDUNG SDN CIPUTAT,KP. GUNUNGBARU
348,CIKAKAK,SUKAMAJU,5,MI CIKAKAK,KP. CIKAKAK
349,CIKAKAK,SUKAMAJU,6,HALAMAN MAJLIS CIMUNCANG,KP. CIMUNCANG
350,CIKAKAK,SUKAMAJU,7,GEDUNG MD DARUL AITAM,KP. SUKASARI
351,CIKAKAK,SUKAMAJU,8,GEDUNG MI TENJOLAUT,KP. CIDAHU II
352,CIKAKAK,SUKAMAJU,9,HALAMAN RUMAH BPK. HABIB,KP. SUMURBANDUNG
353,CIKAKAK,SUKAMAJU,10,GOR KEC. CIKAKAK,KP. GIRIJATI
354,CIKAKAK,MARGALAKSANA,1,GEDUNG SDN PALASARI,KP. CENGKUK
355,CIKAKAK,MARGALAKSANA,2,GEDUNG SDN PALASARI,KP. CENGKUK
356,CIKAKAK,MARGALAKSANA,3,GEDUNG SDN SOROGOL,KP. SOROGOL
357,CIKAKAK,MARGALAKSANA,4,GEDUNG SDN SOROGOL,KP. SOROGOL
358,CIKAKAK,MARGALAKSANA,5,MAJLIS CIBOJA,KP. CIBOJA
359,CIKAKAK,MARGALAKSANA,6,GEDUNG MI CIHURANG,KP. CIHURANG
360,CIKAKAK,MARGALAKSANA,7,GEDUNG SDN SUKAMULYA,KP. CILARANGAN
361,BANTARGADUNG,BANTARGADUNG,1,SDN 2 BANTARGADUNG,KP CUMANGGALA
362,BANTARGADUNG,BANTARGADUNG,2,SDN 2 BANTARGADUNG,KP CUMANGGALA
363,BANTARGADUNG,BANTARGADUNG,3,SDN CIBEUREUM,KP CIBENING
364,BANTARGADUNG,BANTARGADUNG,4,SDN KARYABAKTI,KP LEUWIPARI
365,BANTARGADUNG,BANTARGADUNG,5,LAHAN KOSONG,KP PAMEUNGPEUK
366,BANTARGADUNG,BANTARGADUNG,6,MD SIROJUL FALAH,KP BANTARGADUNG GIRANG
367,BANTARGADUNG,BANTARGADUNG,7,LAHAN KOSONG,BANTARGADUNG GIRANG
368,BANTARGADUNG,BANTARGADUNG,8,SDN LINGGARESMI,KP LINGGARESMI
369,BANTARGADUNG,BANTARGADUNG,9,SDN LINGGAMANIK,KP LINGGAMANIK
370,BANTARGADUNG,BANTARGADUNG,10,SDN SINDANGSARI,KP SINDANGSARI
371,BANTARGADUNG,BANTARGADUNG,11,MD TARBIYATUSSIBYAN,KP BANTARGADUNG HILIR
372,BANTARGADUNG,BANTARGADUNG,12,LAPANGAN,KP PASAPEN
373,BANTARGADUNG,BANTARGADUNG,13,LAHAN KOSONG,KP SIMPENAN
374,BANTARGADUNG,BANTARGADUNG,14,SDN BANTARGADUNG 1,KP PASAPEN
375,BANTARGADUNG,BANTARGADUNG,15,MD DARUSSALAM,KP DARUSSALAM
376,BANTARGADUNG,BANTARGADUNG,16,MD CIJAMBE,KP CIJAMBE
377,BANTARGADUNG,BANTARGADUNG,17,SDN CIKEMBANG,KP CIKEMBANG
378,BANTARGADUNG,BANTARGEBANG,1,PAUD BUNGA,KP. BANTARGEBANG
379,BANTARGADUNG,BANTARGEBANG,2,MTS AL-ZULIYAH,KP. BANTARGEBANG
380,BANTARGADUNG,BANTARGEBANG,3,RA AL-HIDAYAH,KP. CIPANCA
381,BANTARGADUNG,BANTARGEBANG,4,SDN BANTARGEBANG,KP. CIWARU
382,BANTARGADUNG,BANTARGEBANG,5,MD HIDAYATUSIBYAN,KP. CIBALANAK
383,BANTARGADUNG,BANTARGEBANG,6,SDN CIBALANAK,KP. CIBALANAK
384,BANTARGADUNG,BANTARGEBANG,7,MD NURUL ULUM,KP. CITUGU
385,BANTARGADUNG,BOJONGGALING,1,SDN BOJONGGALING,KP. BOJONGGALING
386,BANTARGADUNG,BOJONGGALING,2,MDAL BAROKAH,KP. CIBOGO
387,BANTARGADUNG,BOJONGGALING,3,MD SIROJULATPHAL,KP.PANGKALAN
388,BANTARGADUNG,BOJONGGALING,4,GERASI BPK FAISAL,KP. PANGKALAN
389,BANTARGADUNG,BOJONGGALING,5,PAUD APEL,KP.PANYAIRAN
390,BANTARGADUNG,BOJONGGALING,6,SDN PANYAIRAN,KP. PANYAIRAN
